starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	14
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	14
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:30 2023	1694704530	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	9
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	14
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	14
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	15
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	14
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	15
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	14
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	14
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	14
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	15
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:30 2023	1694704530	1	16	17	15
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	16
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	15
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	16
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	15
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	15
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	15
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	14
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	16
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	16
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	16
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	13
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	16
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	15
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	15
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	15
Thu Sep 14 18:15:28 2023	1694704528	2	15	17	15
Thu Sep 14 18:15:28 2023	1694704528	2	15	17	15
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	17
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	15
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	15
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	15
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	15
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	16
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	16
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	15
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:30 2023	1694704530	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	1	16	17	16
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:30 2023	1694704530	0	17	17	16
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:30 2023	1694704530	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:26 2023	1694704526	1	16	17	16
Thu Sep 14 18:15:26 2023	1694704526	0	17	17	16
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	15
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	16
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:28 2023	1694704528	0	17	17	17
Thu Sep 14 18:15:29 2023	1694704529	0	17	17	16
Thu Sep 14 18:15:28 2023	1694704528	1	16	17	16
Thu Sep 14 18:15:27 2023	1694704527	1	16	17	16
Thu Sep 14 18:15:29 2023	1694704529	1	17	17	17
Thu Sep 14 18:15:27 2023	1694704527	0	17	17	14
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	17
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	16
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	1	17	18	17
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	16
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	13
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	1	17	18	14
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	14
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	15
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	13
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	1	17	18	16
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	16
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:30 2023	1694704530	1	17	18	16
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:26 2023	1694704526	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	1	17	18	16
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	16
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	16
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	15
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	17
Thu Sep 14 18:15:27 2023	1694704527	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	16
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	1	17	18	17
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	15
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	17
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	16
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	1	17	18	17
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	16
Thu Sep 14 18:15:27 2023	1694704527	1	17	18	16
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:30 2023	1694704530	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:29 2023	1694704529	0	18	18	18
Thu Sep 14 18:15:27 2023	1694704527	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	0	18	18	18
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	17
Thu Sep 14 18:15:26 2023	1694704526	0	18	18	18
Thu Sep 14 18:15:28 2023	1694704528	1	17	18	17
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:26 2023	1694704526	0	18	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	17
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	1	18	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	13
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	13
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	17
Thu Sep 14 18:15:27 2023	1694704527	1	18	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	16
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	18
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	16
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	18
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	16
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	17
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	17
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	14
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	18
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	9
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	14
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	1	18	19	10
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	17
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	1	18	19	18
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	17
Thu Sep 14 18:15:29 2023	1694704529	1	18	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	1	18	19	18
Thu Sep 14 18:15:30 2023	1694704530	0	19	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	1	18	19	18
Thu Sep 14 18:15:26 2023	1694704526	1	18	19	18
Thu Sep 14 18:15:27 2023	1694704527	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	18
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	19
Thu Sep 14 18:15:29 2023	1694704529	0	19	19	19
Thu Sep 14 18:15:28 2023	1694704528	0	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	1	19	19	18
Thu Sep 14 18:15:26 2023	1694704526	0	19	19	18
